Epoch,Time,Epoch Loss,Accuracy,Sample Name
24,1299.809419,7933.739127274372,0.2171507607192254,Wilko
25,1314.51988,7849.418635695493,0.2157676348547718,Javis
26,1329.741483,8005.487897898955,0.2019363762102351,Schtarsein
27,1345.007174,7938.201059813042,0.2157676348547718,Saneste
28,1360.195845,7912.663093865928,0.2351313969571231,Habingon
29,1375.402348,7891.519751747802,0.2268326417704011,Griette
30,1390.385332,7817.636810845105,0.2074688796680498,Odney
31,1405.509401,8008.248414573003,0.2074688796680498,Thumpst
32,1420.822516,8094.612602799334,0.2365145228215767,Wickson
33,1436.150618,8070.587117769726,0.2365145228215767,Derry
34,1451.322846,7891.922740210162,0.2448132780082987,Perrihon
35,1466.802656,8239.892853084702,0.2199170124481327,Brophy
36,1482.375799,8193.907816486511,0.1936376210235131,Kew
37,1497.541321,7976.274155931609,0.2406639004149377,Wondomand
38,1512.618081,7908.321377577854,0.1894882434301521,Agoms
39,1527.734508,7999.574238148471,0.2047026279391424,Grickiz
40,1543.142602,7784.61903832786,0.2378976486860304,Selanty
0,2104.039063,373331.13857042894,0.2235454968582732,Stingrinockes
1,2662.775256,369909.3736769036,0.2263206888526879,Giarfigow
2,3232.562161,367335.2232360205,0.2291133348848033,Gutzifo
3,3821.289921,365312.1004092273,0.2341342797300442,Esteckton
4,4402.201444,363551.6089344587,0.2365080288573423,Brown
5,4974.3153,362570.72280645167,0.2403886432394694,Krydey
6,5662.625331,361588.7192174725,0.2389457761228764,Harney
7,6252.035478,360508.5823273129,0.2418664184314638,Loonson
8,7080.69634,359504.6797692988,0.2404991854782406,Nealo
9,8213.7247,358635.7256414326,0.2423085873865487,White
0,8780.749233,350048.9286265502,0.2568827088666511,Gray
1,9306.180877,349061.0191468364,0.2530893646730277,Zegrey
2,9844.305727,348629.671737326,0.2539097044449616,Framo
3,10376.648204,348365.13667815155,0.2547940423551315,Blull
4,10910.3701,348309.7120142102,0.2577845008145217,Pewrers
5,11497.470144,348022.8706251555,0.2566965324645101,Slackan
0,12006.922635,344696.6884887992,0.2580928554805678,Deean
1,12502.019688,344378.8351596213,0.2596404468233651,Strickson
2,12990.478744,344185.63834364817,0.26341051896672096,Kilacems
3,13678.04436,344193.2937735345,0.26363160344426345,Vicklan
4,14385.237682,344108.74074500805,0.26118222015359555,Bergon
5,15073.095941,344066.32248626696,0.2589131952525017,Róbars
6,15673.277915,343816.5434657111,0.2626309052827554,Berengide
7,16165.517215,343728.9530519351,0.2642483127763556,Berwan
8,16654.053381,343573.32095193624,0.26426576681405634,Jantos
9,17144.70903,343528.25471934304,0.26200255992552945,Oles
10,17636.038568,343332.55794563633,0.26700023272050266,Berensciro
11,18128.467584,343468.8140326682,0.26322434256457994,Crimf
12,18625.591818,343183.435686198,0.26194437979986035,Rodrínchd
13,19141.001744,343048.7748913775,0.2623807307423784,Smith
14,19637.429952,343065.4915115723,0.26529555503839886,Grung
15,20132.584249,343060.08306745806,0.2647486618571096,Reiln
16,20628.207591,342910.581473159,0.2636432394693973,Hodier
17,21173.247687,342757.5626764063,0.2655515475913428,Elcan
18,21690.745875,342746.6880773751,0.26677914824296023,Naffellins
19,22187.399655,342634.31053985294,0.2632476146148476,Rose
20,22679.205246,342525.48775352776,0.2611647661158948,Gaine
21,23173.97899,342453.9871907148,0.26366651151966486,Dayawe
22,23670.450227,342279.1551336752,0.26355015126832676,Mot u
23,24161.323841,342424.9936073631,0.26585990225738887,Cavuington
24,24654.837178,342307.9568116083,0.2643355829648592,Alichi
25,25151.582453,342194.0294152244,0.2654875494531068,Hujley
26,25654.336162,342189.3411139128,0.25787758901559227,Hambon
27,26147.241088,342151.8984455599,0.2635792413311613,Jennon
28,26641.447689,342288.5503917378,0.26267163137072375,Milleney
29,27135.911922,342120.51653114386,0.2665289737025832,White
30,27629.882589,342112.7261936347,0.2688096346288108,Redwen
31,28123.302564,342187.7984813759,0.2646206655806377,Dymen
32,28619.165054,342075.4146597182,0.2638177798464045,Krayock
33,29113.615638,342041.4366996095,0.26804165696997906,Cabnay
34,29605.394076,341984.4200425734,0.26289271584826623,Tarbeskettt
35,30098.884026,342122.74109477503,0.26827437747265537,Kidrew
36,30592.169049,341875.9419153227,0.2647195717942751,Burns
37,31085.460532,341940.2525220353,0.26077495927391203,Mesh
38,31578.248751,341999.7122023556,0.26516755876192694,Bowenson
39,32079.887063,341701.16838859126,0.26592390039562486,Steve tins
40,32572.570625,341860.74810029875,0.26398068419827786,Kelors
41,33062.804935,341729.25771796785,0.2652373749127298,Fish
42,33553.300172,341756.21325793996,0.26364905748196416,Coxa
43,34044.90459,341852.2575876898,0.2683151035606237,Smorez
44,34536.652306,341850.2516547561,0.2642715848266232,Colling
45,35026.638673,341734.9257020962,0.26444030719106354,Pellar
46,35515.557524,341682.91847300815,0.26626134512450544,Wakes
47,36007.911968,341838.01207165915,0.26680823830579475,Wieger
48,36498.90288,341874.7867951716,0.26387014195950664,Gilming
49,36988.179924,341706.6693572028,0.26544100535257154,Rodbandsan
